split,sample_id,mean_cloud_probability_t0,mean_cloud_probability_t1,mean_cloud_probability_t2,mean_cloud_probability_t3,mask_area_fraction_t0,mask_pixel_count_t0,category,has_any_threshold_clean_timestep,all_timesteps_have_detected_cloud,t0_not_detected_other_cloudy,t0_cloudy_later_cleaner,cleanest_timestep
train,ROIs1970_83_patch_255,0.09421603,0.13182554,0.10944262,0.2999422,0.0015716552734375,103,light,False,True,False,False,0
train,ROIs1868_127_patch_138,0.09828434,0.6669671,0.106126875,0.40914145,0.0001678466796875,11,light,True,False,True,False,0
train,ROIs1868_127_patch_131,0.09365467,0.13892762,0.10951474,0.4492867,0.0338592529296875,2219,light,False,True,False,False,0
train,ROIs1868_127_patch_89,0.073319905,0.5141433,0.07348831,0.40194353,0.000701904296875,46,light,True,False,True,False,0
train,ROIs1970_112_patch_146,0.5097925,0.15283228,0.026965676,0.67881155,0.999847412109375,65526,heavy,True,False,False,True,2
train,ROIs1970_83_patch_196,0.080684796,0.1136561,0.095116116,0.28485626,0.0057525634765625,377,light,False,True,False,False,0
train,ROIs2017_115_patch_174,0.07209724,0.06868186,0.5928885,0.7076745,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_112_patch_197,0.12697718,0.099852994,0.5714862,0.5034148,0.2699127197265625,17689,medium,True,False,False,True,1
train,ROIs1868_127_patch_227,0.102287926,0.5767263,0.11219886,0.35199517,0.0008544921875,56,light,True,False,True,False,0
train,ROIs2017_69_patch_130,0.034822788,0.4962367,0.04243084,0.6157155,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_269,0.14688514,0.15561044,0.12588584,0.12942445,0.3787078857421875,24819,heavy,True,False,False,True,2
train,ROIs2017_69_patch_154,0.034879036,0.6350947,0.041632906,0.30306944,0.000457763671875,30,light,False,True,False,False,0
train,ROIs2017_130_patch_257,0.08795945,0.056507584,0.06876481,0.11986108,0.034210205078125,2242,light,False,True,False,True,1
train,ROIs2017_115_patch_125,0.07896471,0.06287484,0.10615795,0.7747771,0.0002288818359375,15,light,True,False,False,True,1
train,ROIs2017_69_patch_239,0.04019163,0.6479119,0.046122104,0.10499207,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_44,0.10292655,0.11699516,0.09256862,0.30496168,0.1841888427734375,12071,medium,False,True,False,True,2
train,ROIs2017_115_patch_71,0.054115232,0.053757943,0.06317613,0.70061964,4.57763671875e-05,3,light,True,False,True,False,1
train,ROIs1970_57_patch_114,0.06849669,0.0853055,0.090116255,0.109187834,0.005218505859375,342,light,True,False,False,False,0
train,ROIs2017_115_patch_102,0.07361381,0.06206335,0.08193448,0.74725324,0.000335693359375,22,light,True,False,True,False,1
train,ROIs1970_83_patch_20,0.08069337,0.21308176,0.07895796,0.18977074,0.0103302001953125,677,light,True,False,False,True,2
train,ROIs1970_112_patch_200,0.5505117,0.10014606,0.044576403,0.71727985,0.9999542236328125,65533,heavy,False,True,False,True,2
train,ROIs1970_57_patch_130,0.063813634,0.07979719,0.08869564,0.10180724,0.00091552734375,60,light,True,False,False,False,0
train,ROIs1868_127_patch_150,0.09973846,0.1749288,0.1154533,0.43774047,0.030029296875,1968,light,False,True,False,False,0
train,ROIs1970_57_patch_178,0.053730153,0.064580135,0.0945491,0.08353301,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_112_patch_82,0.22610255,0.072381325,0.06392437,0.62336856,0.4328765869140625,28369,heavy,True,False,False,True,2
train,ROIs2017_130_patch_214,0.11608297,0.10159765,0.108372614,0.16109298,0.07415771484375,4860,light,True,False,False,True,1
train,ROIs1970_83_patch_84,0.11373716,0.13443242,0.10004695,0.2738918,0.1089324951171875,7139,medium,False,True,False,True,2
train,ROIs1970_112_patch_173,0.16255368,0.09136375,0.037340716,0.68510634,0.5622406005859375,36847,heavy,False,True,False,True,2
train,ROIs2017_69_patch_55,0.03392964,0.55255544,0.03962197,0.57226527,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_32,0.08768314,0.2943809,0.08432369,0.5724557,0.0084381103515625,553,light,False,True,False,True,2
train,ROIs1970_112_patch_165,0.49049962,0.109538116,0.05270651,0.6716062,0.9970550537109375,65343,heavy,True,False,False,True,2
train,ROIs2017_130_patch_18,0.10075307,0.04450207,0.038837627,0.108640105,0.1014556884765625,6649,medium,True,False,True,False,2
train,ROIs1970_112_patch_231,0.2777813,0.07085737,0.42624074,0.67621243,0.9075469970703125,59477,heavy,False,True,False,True,1
train,ROIs1970_83_patch_87,0.07990285,0.18172683,0.07885304,0.28922522,0.0103302001953125,677,light,False,True,False,True,2
train,ROIs2017_115_patch_5,0.06874265,0.055539817,0.5672465,0.7134774,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs2017_115_patch_96,0.07039227,0.06121251,0.56219023,0.6560478,3.0517578125e-05,2,light,True,False,True,False,1
train,ROIs2017_130_patch_17,0.10732722,0.08981073,0.080751576,0.1658152,0.075408935546875,4942,light,False,True,False,True,2
train,ROIs2017_115_patch_91,0.07566537,0.07218011,0.08482242,0.7167267,0.0028839111328125,189,light,True,False,True,False,1
train,ROIs1970_57_patch_146,0.049254112,0.06308163,0.08031707,0.08711646,0.001373291015625,90,light,True,False,False,False,0
train,ROIs2017_115_patch_60,0.07099238,0.06402526,0.10645662,0.68794763,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs2017_115_patch_25,0.0606145,0.061248638,0.19155446,0.7246561,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_5,0.07056861,0.13816524,0.07147522,0.26853192,0.003021240234375,198,light,True,False,False,False,0
train,ROIs2017_130_patch_151,0.099828996,0.06829872,0.067360304,0.11318826,0.072296142578125,4738,light,False,True,False,True,2
train,ROIs2017_130_patch_120,0.09215544,0.07460693,0.07875967,0.18798666,0.0005035400390625,33,light,True,False,True,False,1
train,ROIs1970_112_patch_246,0.644988,0.33263326,0.090733185,0.28608847,1.0,65536,heavy,False,True,False,True,2
train,ROIs2017_130_patch_110,0.099874325,0.074734494,0.07934778,0.12397006,0.0377197265625,2472,light,True,False,False,True,1
train,ROIs2017_130_patch_69,0.11280698,0.095947385,0.086326815,0.103622906,0.0889434814453125,5829,light,False,True,False,True,2
train,ROIs2017_69_patch_276,0.044647932,0.6819927,0.052915834,0.33283526,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_94,0.082461245,0.15675591,0.085393324,0.2823949,0.001434326171875,94,light,True,False,True,False,0
train,ROIs1868_127_patch_239,0.098251924,0.6346771,0.119444475,0.19128403,0.0097503662109375,639,light,True,False,True,False,0
train,ROIs1970_57_patch_112,0.056891892,0.07427344,0.08531216,0.103451125,0.001129150390625,74,light,True,False,False,False,0
train,ROIs2017_130_patch_170,0.103840314,0.072728224,0.076392,0.12538162,0.03887939453125,2548,light,False,True,False,True,1
train,ROIs2017_69_patch_4,0.042404056,0.6267226,0.044705793,0.57104266,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_112_patch_65,0.20154783,0.16738445,0.043572463,0.6272551,0.3296356201171875,21603,heavy,False,True,False,True,2
train,ROIs2017_115_patch_245,0.07856747,0.08104325,0.1752116,0.67983043,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_69_patch_149,0.03941168,0.5210198,0.04540967,0.6123226,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_57_patch_225,0.060049474,0.070940495,0.10505975,0.089748666,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_57_patch_123,0.055302244,0.06872583,0.08926293,0.095311955,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_144,0.06245937,0.05577786,0.079862595,0.7354445,0.0004730224609375,31,light,True,False,True,False,1
train,ROIs1970_112_patch_178,0.5697155,0.11630146,0.30723903,0.48837715,1.0,65536,heavy,False,True,False,True,1
train,ROIs2017_69_patch_180,0.041378643,0.64697814,0.048324034,0.27026814,0.0002593994140625,17,light,True,False,False,False,0
train,ROIs1970_57_patch_199,0.05179588,0.06367759,0.08359721,0.091427386,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_69_patch_177,0.04236904,0.61978287,0.05111586,0.31616107,0.000457763671875,30,light,False,True,False,False,0
train,ROIs1970_83_patch_281,0.072472624,0.124841034,0.07310131,0.24605112,0.001922607421875,126,light,False,True,False,False,0
train,ROIs1970_57_patch_207,0.062338762,0.07224842,0.09805964,0.09279943,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_102,0.08897032,0.07309362,0.08759599,0.16113186,0.0003814697265625,25,light,False,True,False,True,1
train,ROIs1970_57_patch_192,0.058194898,0.068901315,0.09490161,0.09697429,4.57763671875e-05,3,light,True,False,False,False,0
train,ROIs2017_69_patch_19,0.052815538,0.6130656,0.056885205,0.39067712,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_69_patch_193,0.037947606,0.6407546,0.040243722,0.45121413,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_112_patch_232,0.19170985,0.09672894,0.29026482,0.5541224,0.4641876220703125,30421,heavy,False,True,False,True,1
train,ROIs2017_115_patch_239,0.06782857,0.068409644,0.080725245,0.70283115,0.0009002685546875,59,light,True,False,True,False,0
train,ROIs2017_130_patch_60,0.0993445,0.07499603,0.07037743,0.107154466,0.0283660888671875,1859,light,False,True,False,True,2
train,ROIs2017_115_patch_80,0.06723157,0.055245806,0.093297556,0.666257,0.0001373291015625,9,light,True,False,True,False,1
train,ROIs2017_130_patch_103,0.09592895,0.08057104,0.094266765,0.124159284,0.0006866455078125,45,light,False,True,False,True,1
train,ROIs1970_112_patch_98,0.043136995,0.16186765,0.21746191,0.6984744,0.0084381103515625,553,light,False,True,False,False,0
train,ROIs2017_69_patch_97,0.031217687,0.57768124,0.032853045,0.6195145,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_168,0.05604054,0.060391046,0.28810415,0.70915514,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_143,0.08634048,0.48015562,0.09028034,0.45346302,0.0005950927734375,39,light,True,False,True,False,0
train,ROIs1970_83_patch_13,0.062083434,0.16641316,0.05449344,0.2762035,0.0,0,empty/not-detected,True,False,False,True,2
train,ROIs1970_57_patch_134,0.06578955,0.08264295,0.08946132,0.11827201,0.0001373291015625,9,light,True,False,False,False,0
train,ROIs1970_57_patch_173,0.05858331,0.06986421,0.08837985,0.09780531,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1868_127_patch_129,0.123230286,0.1257874,0.12712054,0.31352523,0.3639068603515625,23849,heavy,False,True,False,False,0
train,ROIs2017_130_patch_234,0.091817036,0.06782313,0.07199556,0.11749632,0.0151824951171875,995,light,False,True,False,True,1
train,ROIs1970_112_patch_18,0.2368392,0.098489664,0.021877708,0.59468734,0.5963592529296875,39083,heavy,True,False,False,True,2
train,ROIs1970_83_patch_210,0.081227414,0.09900217,0.11873394,0.42781976,3.0517578125e-05,2,light,True,False,True,False,0
train,ROIs2017_69_patch_8,0.031111274,0.62261087,0.034187473,0.5691817,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_69_patch_94,0.03417109,0.44333008,0.037915375,0.61068404,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_69_patch_283,0.03648955,0.6743241,0.04272532,0.23195297,9.1552734375e-05,6,light,False,True,False,False,0
train,ROIs1970_83_patch_269,0.09159112,0.21612531,0.10690858,0.3563605,6.103515625e-05,4,light,True,False,True,False,0
train,ROIs1970_112_patch_9,0.072905496,0.3041545,0.04457833,0.6185076,0.0750732421875,4920,light,False,True,False,True,2
train,ROIs2017_69_patch_106,0.034148093,0.507003,0.03806691,0.62946457,4.57763671875e-05,3,light,True,False,False,False,0
train,ROIs1970_112_patch_136,0.23987105,0.09567369,0.04387954,0.5783698,0.7513427734375,49240,heavy,False,True,False,True,2
train,ROIs1970_83_patch_72,0.07146049,0.13728093,0.0823953,0.30064395,0.0001983642578125,13,light,True,False,True,False,0
train,ROIs1970_57_patch_189,0.07073812,0.08118919,0.10229818,0.09677391,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_57_patch_64,0.07473337,0.09497261,0.08655131,0.10928131,0.0002288818359375,15,light,True,False,False,False,0
train,ROIs2017_115_patch_140,0.065821506,0.06550516,0.09365556,0.7012545,0.000274658203125,18,light,False,True,False,True,1
train,ROIs1970_57_patch_210,0.058464803,0.068671115,0.108100764,0.0917263,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_112_patch_34,0.6099285,0.18023859,0.03486393,0.6930597,0.925933837890625,60682,heavy,False,True,False,True,2
train,ROIs1970_83_patch_141,0.08531151,0.22458003,0.09073636,0.22248593,1.52587890625e-05,1,light,True,False,True,False,0
train,ROIs1868_127_patch_215,0.09268728,0.465429,0.09922252,0.40771735,0.0029144287109375,191,light,True,False,True,False,0
train,ROIs2017_130_patch_261,0.09264085,0.07052061,0.06501799,0.08930219,0.020263671875,1328,light,False,True,False,True,2
train,ROIs2017_69_patch_143,0.041114878,0.49200237,0.04530075,0.5845956,0.0001068115234375,7,light,True,False,False,False,0
train,ROIs1970_83_patch_236,0.079754144,0.12209222,0.09139712,0.2919496,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_69_patch_121,0.035391986,0.5680189,0.03970859,0.33206537,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_112_patch_35,0.6404928,0.28835458,0.04444579,0.67485464,0.99993896484375,65532,heavy,False,True,False,True,2
train,ROIs2017_69_patch_64,0.029573023,0.6047934,0.034848947,0.45895123,1.52587890625e-05,1,light,True,False,False,False,0
train,ROIs1970_112_patch_142,0.28120127,0.43747905,0.34146634,0.44687667,0.692535400390625,45386,heavy,False,True,False,False,0
train,ROIs2017_130_patch_22,0.09534388,0.06890764,0.0669375,0.11765403,0.0302276611328125,1981,light,True,False,False,True,2
train,ROIs2017_69_patch_5,0.034048494,0.62645376,0.03606585,0.53156066,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_210,0.096055835,0.5272721,0.08979796,0.30291915,0.0014495849609375,95,light,True,False,False,True,2
train,ROIs1868_127_patch_188,0.09431397,0.25664043,0.11243188,0.4378584,0.010589599609375,694,light,False,True,False,False,0
train,ROIs1868_127_patch_253,0.11317727,0.5617396,0.121220924,0.19244125,0.006011962890625,394,light,False,True,False,False,0
train,ROIs1970_57_patch_105,0.06951344,0.08257809,0.09197234,0.09994868,0.0002288818359375,15,light,True,False,True,False,0
train,ROIs2017_115_patch_199,0.04853093,0.05156571,0.46007133,0.7190389,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_112_patch_79,0.067664206,0.19295095,0.06680123,0.6505351,0.0858306884765625,5625,light,False,True,False,True,2
train,ROIs2017_69_patch_263,0.042597182,0.6592445,0.05107159,0.1653277,0.00018310546875,12,light,True,False,False,False,0
train,ROIs1868_127_patch_262,0.1040584,0.58559126,0.11533857,0.25982225,0.0133819580078125,877,light,False,True,False,False,0
train,ROIs2017_115_patch_2,0.06428403,0.061099492,0.5792452,0.71889764,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1868_127_patch_213,0.0901326,0.44913176,0.09969482,0.50867254,0.0006866455078125,45,light,True,False,True,False,0
train,ROIs1868_127_patch_255,0.0976466,0.56867224,0.10902765,0.17373718,0.034942626953125,2290,light,True,False,False,False,0
train,ROIs2017_130_patch_149,0.09777613,0.058338113,0.05307464,0.11222175,0.049530029296875,3246,light,True,False,False,True,2
train,ROIs2017_130_patch_10,0.10453669,0.10046394,0.09513803,0.13051961,0.05682373046875,3724,light,False,True,False,True,2
train,ROIs1970_57_patch_36,0.07661169,0.09712682,0.08860719,0.10647482,0.00018310546875,12,light,True,False,False,False,0
train,ROIs1970_57_patch_158,0.06265467,0.07409638,0.09973593,0.09742855,0.000244140625,16,light,True,False,False,False,0
train,ROIs1970_83_patch_191,0.08529003,0.07505174,0.12997766,0.4251566,0.023681640625,1552,light,True,False,False,True,1
train,ROIs2017_115_patch_39,0.070381455,0.062066205,0.4508242,0.7409718,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_112_patch_238,0.6731921,0.06886438,0.039145194,0.6361689,1.0,65536,heavy,True,False,False,True,2
train,ROIs2017_69_patch_118,0.029594585,0.6103001,0.03530439,0.39095217,0.0,0,empty/not-detected,False,True,False,False,0
train,ROIs1868_127_patch_104,0.0973467,0.43835822,0.09605083,0.48038897,0.0547637939453125,3589,light,True,False,False,True,2
train,ROIs2017_115_patch_216,0.051080085,0.053183734,0.5949793,0.70390385,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_130_patch_15,0.1009825,0.078724064,0.07102725,0.11207894,0.0399627685546875,2619,light,False,True,False,True,2
train,ROIs1868_127_patch_128,0.13071015,0.10249192,0.14022258,0.2147005,0.3095703125,20288,heavy,False,True,False,True,1
train,ROIs1868_127_patch_163,0.09880041,0.38675886,0.11061727,0.19266006,0.0021820068359375,143,light,True,False,True,False,0
train,ROIs1970_57_patch_153,0.061294466,0.074517705,0.08781515,0.09559861,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_159,0.087589696,0.054668427,0.05750414,0.115136705,0.003570556640625,234,light,True,False,True,False,1
train,ROIs1970_83_patch_129,0.08226337,0.106460914,0.0932602,0.24362719,0.002532958984375,166,light,True,False,True,False,0
train,ROIs1970_83_patch_47,0.08060862,0.15715025,0.080541775,0.34034216,0.015472412109375,1014,light,True,False,False,True,2
train,ROIs1970_83_patch_17,0.06208992,0.31330717,0.063911825,0.18392944,0.001007080078125,66,light,False,True,False,False,0
train,ROIs2017_115_patch_268,0.066286005,0.06732178,0.618476,0.7494557,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_199,0.09176837,0.5685698,0.10172533,0.18096493,0.0027313232421875,179,light,True,False,True,False,0
train,ROIs2017_130_patch_21,0.090854704,0.0588697,0.054375418,0.10343704,0.0104827880859375,687,light,False,True,False,True,2
train,ROIs2017_130_patch_263,0.11126839,0.102679245,0.09057993,0.09598585,0.1056060791015625,6921,medium,True,False,False,False,2
train,ROIs2017_130_patch_70,0.11898628,0.11150634,0.09449479,0.10058749,0.1186065673828125,7773,medium,False,True,False,True,2
train,ROIs2017_69_patch_137,0.030174637,0.61486006,0.034099147,0.45217657,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_22,0.085317455,0.19151919,0.09450655,0.22735801,0.0042572021484375,279,light,True,False,False,False,0
train,ROIs1970_83_patch_136,0.082059264,0.12796175,0.108965635,0.25375667,0.0007171630859375,47,light,True,False,True,False,0
train,ROIs1970_112_patch_64,0.43299296,0.06810432,0.033823777,0.6717538,0.8028411865234375,52615,heavy,False,True,False,True,2
